id;zip;city;state
3850;17020;bauru;SP
3851;17021;bauru;SP
3852;17022;bauru;SP
3853;17024;bauru;SP
3854;17025;bauru;SP
3855;17026;bauru;SP
3856;17030;bauru;SP
3857;17031;bauru;SP
3858;17032;bauru;SP
3859;17034;bauru;SP
3860;17039;bauru;SP
3861;17047;bauru;SP
3862;17050;bauru;SP
3863;17051;bauru;SP
3864;17052;bauru;SP
3865;17053;bauru;SP
3866;17054;bauru;SP
3867;17055;bauru;SP
3868;17056;bauru;SP
3869;17060;bauru;SP
3870;17063;bauru;SP
3871;17064;bauru;SP
3872;17065;bauru;SP
3873;17066;bauru;SP
3874;17067;bauru;SP
3875;17120;agudos;SP
3876;17201;jau;SP
3877;17202;jau;SP
3878;17203;jau;SP
3879;17204;jau;SP
3880;17205;jau;SP
3881;17206;jau;SP
3882;17207;jau;SP
3883;17208;jau;SP
3884;17209;jau;SP
3885;17210;jau;SP
3886;17211;jau;SP
3887;17213;jau;SP
3888;17220;jau;SP
3889;17230;itapui;SP
3890;17240;bocaina;SP
3891;17250;bariri;SP
3892;17260;itaju;SP
3893;17280;pederneiras;SP
3894;17290;macatuba;SP
3895;17300;dois corregos;SP
3896;17310;guarapua;SP
3897;17340;barra bonita;SP
3898;17350;igaracu do tiete;SP
3899;17360;torrinha;SP
3900;17370;santa maria da serra;SP
3901;17380;brotas;SP
3902;17400;garca;SP
3903;17410;alvaro de carvalho;SP
3904;17455;fernao;SP
3905;17470;duartina;SP
3906;17475;lucianopolis;SP
3907;17480;cabralia paulista;SP
3908;17490;piratininga;SP
3909;17501;marilia;SP
3910;17502;marilia;SP
3911;17504;marilia;SP
3912;17505;marilia;SP
3913;17506;marilia;SP
3914;17507;marilia;SP
3915;17509;marilia;SP
3916;17510;marilia;SP
3917;17511;marilia;SP
3918;17512;marilia;SP
3919;17513;marilia;SP
3920;17514;marilia;SP
3921;17515;marilia;SP
3922;17516;marilia;SP
3923;17519;marilia;SP
3924;17520;marilia;SP
3925;17522;marilia;SP
3926;17523;marilia;SP
3927;17524;marilia;SP
3928;17533;marilia;SP
3929;17540;ocaucu;SP
3930;17550;julio mesquita;SP
3931;17560;vera cruz;SP
3932;17570;oriente;SP
3933;17580;pompeia;SP
3934;17600;tupa;SP
3935;17601;tupa;SP
3936;17602;tupa;SP
3937;17603;tupa;SP
3938;17604;tupa;SP
3939;17605;tupa;SP
3940;17607;tupa;SP
3941;17680;iacri;SP
3942;17690;bastos;SP
3943;17700;osvaldo cruz;SP
3944;17730;parapua;SP
3945;17740;rinopolis;SP
3946;17760;inubia paulista;SP
3947;17780;lucelia;SP
3948;17800;adamantina;SP
3949;17810;mariapolis;SP
3950;17830;florida paulista;SP
3951;17860;pacaembu;SP
3952;17880;irapuru;SP
3953;17890;junqueiropolis;SP
3954;17900;dracena;SP
3955;17905;jamaica;SP
3956;17930;tupi paulista;SP
3957;17950;nova guataporanga;SP
3958;17980;panorama;SP
3959;18010;sorocaba;SP
3960;18013;sorocaba;SP
3961;18015;sorocaba;SP
3962;18016;sorocaba;SP
3963;18017;sorocaba;SP
3964;18020;sorocaba;SP
3965;18021;sorocaba;SP
3966;18022;sorocaba;SP
3967;18025;sorocaba;SP
3968;18030;sorocaba;SP
3969;18035;sorocaba;SP
3970;18040;sorocaba;SP
3971;18044;sorocaba;SP
3972;18045;sorocaba;SP
3973;18046;sorocaba;SP
3974;18047;sorocaba;SP
3975;18048;sorocaba;SP
3976;18050;sorocaba;SP
3977;18051;sorocaba;SP
3978;18052;sorocaba;SP
3979;18053;sorocaba;SP
3980;18055;sorocaba;SP
3981;18056;sorocaba;SP
3982;18057;sorocaba;SP
3983;18060;sorocaba;SP
3984;18061;sorocaba;SP
3985;18065;sorocaba;SP
3986;18070;sorocaba;SP
3987;18071;sorocaba;SP
3988;18072;sorocaba;SP
3989;18074;sorocaba;SP
3990;18075;sorocaba;SP
3991;18076;sorocaba;SP
3992;18077;sorocaba;SP
3993;18078;sorocaba;SP
3994;18079;sorocaba;SP
3995;18080;sorocaba;SP
3996;18081;sorocaba;SP
3997;18085;sorocaba;SP
3998;18086;sorocaba;SP
3999;18087;sorocaba;SP
4000;18090;sorocaba;SP
4001;18095;sorocaba;SP
4002;18103;sorocaba;SP
4003;18105;sorocaba;SP
4004;18108;sorocaba;SP
4005;18110;votorantim;SP
4006;18112;votorantim;SP
4007;18113;votorantim;SP
4008;18114;votorantim;SP
4009;18115;votorantim;SP
4010;18116;votorantim;SP
4011;18117;votorantim;SP
4012;18119;votorantim;SP
4013;18120;mairinque;SP
4014;18125;aluminio;SP
4015;18130;sao roque;SP
4016;18131;sao roque;SP
4017;18132;sao roque;SP
4018;18133;sao roque;SP
4019;18134;sao roque;SP
4020;18135;sao roque;SP
4021;18136;sao roque;SP
4022;18140;sao roque;SP
4023;18143;sao roque;SP
4024;18147;aracariguama;SP
4025;18150;ibiuna;SP
4026;18160;salto de pirapora;SP
4027;18170;piedade;SP
4028;18185;pilar do sul;SP
4029;18190;aracoiaba da serra;SP
4030;18195;capela do alto;SP
4031;18200;itapetininga;SP
4032;18201;itapetininga;SP
4033;18202;itapetininga;SP
4034;18206;itapetininga;SP
4035;18207;itapetininga;SP
4036;18208;itapetininga;SP
4037;18209;itapetininga;SP
4038;18210;itapetininga;SP
4039;18212;itapetininga;SP
4040;18214;itapetininga;SP
4041;18215;itapetininga;SP
4042;18217;rechan;SP
4043;18220;alambari;SP
4044;18230;sao miguel arcanjo;SP
4045;18240;angatuba;SP
4046;18245;campina do monte alegre;SP
4047;18250;guarei;SP
4048;18260;porangaba;SP
4049;18270;tatui;SP
4050;18271;tatui;SP
4051;18272;tatui;SP
4052;18273;tatui;SP
4053;18274;tatui;SP
4054;18275;tatui;SP
4055;18276;tatui;SP
4056;18277;tatui;SP
4057;18279;tatui;SP
4058;18290;buri;SP
4059;18300;capao bonito;SP
4060;18301;capao bonito;SP
4061;18303;capao bonito;SP
4062;18305;capao bonito;SP
4063;18310;guapiara;SP
4064;18320;apiai;SP
4065;18380;ribeira;SP
4066;18385;itapirapua paulista;SP
4067;18400;itapeva;SP
4068;18404;itapeva;SP
4069;18406;itapeva;SP
4070;18408;itapeva;SP
4071;18409;itapeva;SP
4072;18410;itapeva;SP
4073;18411;itapeva;SP
4074;18425;taquarivai;SP
4075;18440;itabera;SP
4076;18460;itarare;SP
4077;18480;itaporanga;SP
4078;18500;laranjal paulista;SP
4079;18510;maristela;SP
4080;18520;cerquilho;SP
4081;18530;tiete;SP
4082;18540;porto feliz;SP
4083;18550;boituva;SP
4084;18560;ipero;SP
4085;18570;conchas;SP
4086;18590;bofete;SP
4087;18600;botucatu;SP
4088;18601;botucatu;SP
4089;18602;botucatu;SP
4090;18603;botucatu;SP
4091;18605;botucatu;SP
4092;18606;botucatu;SP
4093;18607;botucatu;SP
4094;18608;botucatu;SP
4095;18609;botucatu;SP
4096;18610;botucatu;SP
4097;18611;botucatu;SP
4098;18618;botucatu;SP
4099;18640;pardinho;SP
4100;18650;sao manuel;SP
4101;18655;aparecida de sao manuel;SP
4102;18670;areiopolis;SP
4103;18680;lencois paulista;SP
4104;18681;lencois paulista;SP
4105;18683;lencois paulista;SP
4106;18685;lencois paulista;SP
4107;18690;itatinga;SP
4108;18700;avare;SP
4109;18701;avare;SP
4110;18702;avare;SP
4111;18703;avare;SP
4112;18704;avare;SP
4113;18705;avare;SP
4114;18706;avare;SP
4115;18707;avare;SP
4116;18708;avare;SP
4117;18710;arandu;SP
4118;18720;paranapanema;SP
4119;18725;holambra ii;SP
4120;18730;itai;SP
4121;18740;taquarituba;SP
4122;18745;coronel macedo;SP
4123;18760;cerqueira cesar;SP
4124;18770;aguas de santa barbara;SP
4125;18800;piraju;SP
4126;18860;timburi;SP
4127;18870;fartura;SP
4128;18890;taguai;SP
4129;18900;santa cruz do rio pardo;SP
4130;18940;sao pedro do turvo;SP
4131;18950;ipaussu;SP
4132;18960;bernardino de campos;SP
4133;18970;chavantes;SP
4134;19010;presidente prudente;SP
4135;19013;presidente prudente;SP
4136;19014;presidente prudente;SP
4137;19015;presidente prudente;SP
4138;19020;presidente prudente;SP
4139;19023;presidente prudente;SP
4140;19025;presidente prudente;SP
4141;19026;presidente prudente;SP
4142;19027;presidente prudente;SP
4143;19028;presidente prudente;SP
4144;19035;presidente prudente;SP
4145;19041;presidente prudente;SP
4146;19042;presidente prudente;SP
4147;19050;presidente prudente;SP
4148;19051;presidente prudente;SP
4149;19053;presidente prudente;SP
4150;19060;presidente prudente;SP
4151;19061;presidente prudente;SP
4152;19063;presidente prudente;SP
4153;19070;presidente prudente;SP
4154;19110;presidente prudente;SP
4155;19140;presidente prudente;SP
4156;19160;alvares machado;SP
4157;19180;alfredo marcondes;SP
4158;19200;pirapozinho;SP
4159;19210;tarabai;SP
4160;19230;estrela do norte;SP
4161;19260;mirante do paranapanema;SP
4162;19273;rosana;SP
4163;19275;euclides da cunha paulista;SP
4164;19280;teodoro sampaio;SP
4165;19300;presidente bernardes;SP
4166;19350;emilianopolis;SP
4167;19360;santo anastacio;SP
4168;19400;presidente venceslau;SP
4169;19470;presidente epitacio;SP
4170;19570;regente feijo;SP
4171;19575;espigao;SP
4172;19580;anhumas;SP
4173;19600;rancharia;SP
4174;19640;iepe;SP
4175;19680;joao ramalho;SP
4176;19700;paraguacu paulista;SP
4177;19740;bora;SP
4178;19770;oscar bressane;SP
4179;19780;quata;SP
4180;19800;assis;SP
4181;19801;assis;SP
4182;19802;assis;SP
4183;19804;assis;SP
4184;19806;assis;SP
4185;19807;assis;SP
4186;19810;assis;SP
4187;19812;assis;SP
4188;19813;assis;SP
4189;19814;assis;SP
4190;19815;assis;SP
4191;19820;taruma;SP
4192;19840;maracai;SP
4193;19860;cruzalia;SP
4194;19870;florinia;SP
4195;19880;candido mota;SP
4196;19900;ourinhos;SP
4197;19901;ourinhos;SP
4198;19904;ourinhos;SP
4199;19905;ourinhos;SP
4200;19907;ourinhos;SP
4201;19911;ourinhos;SP
4202;19912;ourinhos;SP
4203;19915;ourinhos;SP
4204;19920;salto grande;SP
4205;19970;palmital;SP
4206;20010;rio de janeiro;RJ
4207;20011;rio de janeiro;RJ
4208;20020;rio de janeiro;RJ
4209;20021;rio de janeiro;RJ
4210;20030;rio de janeiro;RJ
4211;20031;rio de janeiro;RJ
4212;20040;rio de janeiro;RJ
4213;20060;rio de janeiro;RJ
4214;20070;rio de janeiro;RJ
4215;20071;rio de janeiro;RJ
4216;20080;rio de janeiro;RJ
4217;20081;rio de janeiro;RJ
4218;20090;rio de janeiro;RJ
4219;20091;rio de janeiro;RJ
4220;20210;rio de janeiro;RJ
4221;20211;rio de janeiro;RJ
4222;20220;rio de janeiro;RJ
4223;20221;rio de janeiro;RJ
4224;20230;rio de janeiro;RJ
4225;20231;rio de janeiro;RJ
4226;20240;rio de janeiro;RJ
4227;20241;rio de janeiro;RJ
4228;20250;rio de janeiro;RJ
4229;20251;rio de janeiro;RJ
4230;20260;rio de janeiro;RJ
4231;20261;rio de janeiro;RJ
4232;20270;rio de janeiro;RJ
4233;20271;rio de janeiro;RJ
4234;20510;rio de janeiro;RJ
4235;20511;rio de janeiro;RJ
4236;20520;rio de janeiro;RJ
4237;20521;rio de janeiro;RJ
4238;20530;rio de janeiro;RJ
4239;20531;rio de janeiro;RJ
4240;20535;rio de janeiro;RJ
4241;20540;rio de janeiro;RJ
4242;20541;rio de janeiro;RJ
4243;20550;rio de janeiro;RJ
4244;20551;rio de janeiro;RJ
4245;20560;rio de janeiro;RJ
4246;20561;rio de janeiro;RJ
4247;20710;rio de janeiro;RJ
4248;20715;rio de janeiro;RJ
4249;20720;rio de janeiro;RJ
4250;20730;rio de janeiro;RJ
4251;20735;rio de janeiro;RJ
4252;20740;rio de janeiro;RJ
4253;20745;rio de janeiro;RJ
4254;20750;rio de janeiro;RJ
4255;20751;rio de janeiro;RJ
4256;20756;rio de janeiro;RJ
4257;20765;rio de janeiro;RJ
4258;20766;rio de janeiro;RJ
4259;20770;rio de janeiro;RJ
4260;20771;rio de janeiro;RJ
4261;20775;rio de janeiro;RJ
4262;20780;rio de janeiro;RJ
4263;20785;rio de janeiro;RJ
4264;20910;rio de janeiro;RJ
4265;20911;rio de janeiro;RJ
4266;20920;rio de janeiro;RJ
4267;20921;rio de janeiro;RJ
4268;20930;rio de janeiro;RJ
4269;20931;rio de janeiro;RJ
4270;20940;rio de janeiro;RJ
4271;20941;rio de janeiro;RJ
4272;20950;rio de janeiro;RJ
4273;20960;rio de janeiro;RJ
4274;20961;rio de janeiro;RJ
4275;20970;rio de janeiro;RJ
4276;20972;rio de janeiro;RJ
4277;20973;rio de janeiro;RJ
4278;20975;rio de janeiro;RJ
4279;21010;rio de janeiro;RJ
4280;21011;rio de janeiro;RJ
4281;21012;rio de janeiro;RJ
4282;21020;rio de janeiro;RJ
4283;21021;rio de janeiro;RJ
4284;21030;rio de janeiro;RJ
4285;21031;rio de janeiro;RJ
4286;21032;rio de janeiro;RJ
4287;21040;rio de janeiro;RJ
4288;21041;rio de janeiro;RJ
4289;21044;rio de janeiro;RJ
4290;21046;rio de janeiro;RJ
4291;21050;rio de janeiro;RJ
4292;21051;rio de janeiro;RJ
4293;21060;rio de janeiro;RJ
4294;21061;rio de janeiro;RJ
4295;21070;rio de janeiro;RJ
4296;21071;rio de janeiro;RJ
4297;21073;rio de janeiro;RJ
4298;21210;rio de janeiro;RJ
4299;21211;rio de janeiro;RJ
4300;21215;rio de janeiro;RJ
4301;21220;rio de janeiro;RJ
4302;21221;rio de janeiro;RJ
4303;21230;rio de janeiro;RJ
4304;21231;rio de janeiro;RJ
4305;21235;rio de janeiro;RJ
4306;21240;rio de janeiro;RJ
4307;21241;rio de janeiro;RJ
4308;21250;rio de janeiro;RJ
4309;21310;rio de janeiro;RJ
4310;21311;rio de janeiro;RJ
4311;21320;rio de janeiro;RJ
4312;21321;rio de janeiro;RJ
4313;21330;rio de janeiro;RJ
4314;21331;rio de janeiro;RJ
4315;21340;rio de janeiro;RJ
4316;21341;rio de janeiro;RJ
4317;21350;rio de janeiro;RJ
4318;21351;rio de janeiro;RJ
4319;21360;rio de janeiro;RJ
4320;21361;rio de janeiro;RJ
4321;21370;rio de janeiro;RJ
4322;21371;rio de janeiro;RJ
4323;21380;rio de janeiro;RJ
4324;21381;rio de janeiro;RJ
4325;21511;rio de janeiro;RJ
4326;21512;rio de janeiro;RJ
4327;21515;rio de janeiro;RJ
4328;21535;rio de janeiro;RJ
4329;21540;rio de janeiro;RJ
4330;21545;rio de janeiro;RJ
4331;21550;rio de janeiro;RJ
4332;21555;rio de janeiro;RJ
4333;21557;rio de janeiro;RJ
4334;21610;rio de janeiro;RJ
4335;21615;rio de janeiro;RJ
4336;21616;rio de janeiro;RJ
4337;21620;rio de janeiro;RJ
4338;21625;rio de janeiro;RJ
4339;21630;rio de janeiro;RJ
4340;21635;rio de janeiro;RJ
4341;21645;rio de janeiro;RJ
4342;21650;rio de janeiro;RJ
4343;21665;rio de janeiro;RJ
4344;21670;rio de janeiro;RJ
4345;21675;rio de janeiro;RJ
4346;21710;rio de janeiro;RJ
4347;21715;rio de janeiro;RJ
4348;21721;rio de janeiro;RJ
4349;21725;rio de janeiro;RJ
4350;21730;rio de janeiro;RJ
4351;21735;rio de janeiro;RJ
4352;21740;rio de janeiro;RJ
4353;21741;rio de janeiro;RJ
4354;21745;rio de janeiro;RJ
4355;21750;rio de janeiro;RJ
4356;21755;rio de janeiro;RJ
4357;21760;rio de janeiro;RJ
4358;21765;rio de janeiro;RJ
4359;21770;rio de janeiro;RJ
4360;21775;rio de janeiro;RJ
4361;21810;rio de janeiro;RJ
4362;21815;rio de janeiro;RJ
4363;21820;rio de janeiro;RJ
4364;21825;rio de janeiro;RJ
4365;21830;rio de janeiro;RJ
4366;21831;rio de janeiro;RJ
4367;21832;rio de janeiro;RJ
4368;21833;rio de janeiro;RJ
4369;21840;rio de janeiro;RJ
4370;21842;rio de janeiro;RJ
4371;21843;rio de janeiro;RJ
4372;21850;rio de janeiro;RJ
4373;21853;rio de janeiro;RJ
4374;21854;rio de janeiro;RJ
4375;21860;rio de janeiro;RJ
4376;21862;rio de janeiro;RJ
4377;21863;rio de janeiro;RJ
4378;21864;rio de janeiro;RJ
4379;21865;rio de janeiro;RJ
4380;21866;rio de janeiro;RJ
4381;21870;rio de janeiro;RJ
4382;21875;rio de janeiro;RJ
4383;21910;rio de janeiro;RJ
4384;21911;rio de janeiro;RJ
4385;21920;rio de janeiro;RJ
4386;21921;rio de janeiro;RJ
4387;21930;rio de janeiro;RJ
4388;21931;rio de janeiro;RJ
4389;21932;rio de janeiro;RJ
4390;21940;rio de janeiro;RJ
4391;21941;rio de janeiro;RJ
4392;22010;rio de janeiro;RJ
4393;22011;rio de janeiro;RJ
4394;22020;rio de janeiro;RJ
4395;22021;rio de janeiro;RJ
4396;22030;rio de janeiro;RJ
4397;22031;rio de janeiro;RJ
4398;22040;rio de janeiro;RJ
4399;22041;rio de janeiro;RJ
4400;22050;rio de janeiro;RJ
4401;22051;rio de janeiro;RJ
4402;22060;rio de janeiro;RJ
4403;22061;rio de janeiro;RJ
4404;22070;rio de janeiro;RJ
4405;22071;rio de janeiro;RJ
4406;22080;rio de janeiro;RJ
4407;22081;rio de janeiro;RJ
4408;22210;rio de janeiro;RJ
4409;22211;rio de janeiro;RJ
4410;22220;rio de janeiro;RJ
4411;22221;rio de janeiro;RJ
4412;22230;rio de janeiro;RJ
4413;22231;rio de janeiro;RJ
4414;22240;rio de janeiro;RJ
4415;22241;rio de janeiro;RJ
4416;22245;rio de janeiro;RJ
4417;22250;rio de janeiro;RJ
4418;22251;rio de janeiro;RJ
4419;22260;rio de janeiro;RJ
4420;22261;rio de janeiro;RJ
4421;22270;rio de janeiro;RJ
4422;22271;rio de janeiro;RJ
4423;22280;rio de janeiro;RJ
4424;22281;rio de janeiro;RJ
4425;22290;rio de janeiro;RJ
4426;22291;rio de janeiro;RJ
4427;22410;rio de janeiro;RJ
4428;22411;rio de janeiro;RJ
4429;22420;rio de janeiro;RJ
4430;22421;rio de janeiro;RJ
4431;22430;rio de janeiro;RJ
4432;22431;rio de janeiro;RJ
4433;22440;rio de janeiro;RJ
4434;22441;rio de janeiro;RJ
4435;22450;rio de janeiro;RJ
4436;22451;rio de janeiro;RJ
4437;22452;rio de janeiro;RJ
4438;22460;rio de janeiro;RJ
4439;22461;rio de janeiro;RJ
4440;22470;rio de janeiro;RJ
4441;22471;rio de janeiro;RJ
4442;22610;rio de janeiro;RJ
4443;22611;rio de janeiro;RJ
4444;22620;rio de janeiro;RJ
4445;22621;rio de janeiro;RJ
4446;22630;rio de janeiro;RJ
4447;22631;rio de janeiro;RJ
4448;22640;rio de janeiro;RJ
4449;22641;rio de janeiro;RJ
4450;22710;rio de janeiro;RJ
4451;22713;rio de janeiro;RJ
4452;22720;rio de janeiro;RJ
4453;22723;rio de janeiro;RJ
4454;22725;rio de janeiro;RJ
4455;22730;rio de janeiro;RJ
4456;22733;rio de janeiro;RJ
4457;22735;rio de janeiro;RJ
4458;22740;rio de janeiro;RJ
4459;22743;rio de janeiro;RJ
4460;22745;rio de janeiro;RJ
4461;22750;rio de janeiro;RJ
4462;22753;rio de janeiro;RJ
4463;22755;rio de janeiro;RJ
4464;22760;rio de janeiro;RJ
4465;22763;rio de janeiro;RJ
4466;22765;rio de janeiro;RJ
4467;22770;rio de janeiro;RJ
4468;22773;rio de janeiro;RJ
4469;22775;rio de janeiro;RJ
4470;22776;rio de janeiro;RJ
4471;22780;rio de janeiro;RJ
4472;22783;rio de janeiro;RJ
4473;22785;rio de janeiro;RJ
4474;22790;rio de janeiro;RJ
4475;22793;rio de janeiro;RJ
4476;22795;rio de janeiro;RJ
4477;23010;rio de janeiro;RJ
4478;23012;rio de janeiro;RJ
4479;23013;rio de janeiro;RJ
4480;23015;rio de janeiro;RJ
4481;23016;rio de janeiro;RJ
4482;23017;rio de janeiro;RJ
4483;23020;rio de janeiro;RJ
4484;23025;rio de janeiro;RJ
4485;23026;rio de janeiro;RJ
4486;23027;rio de janeiro;RJ
4487;23028;rio de janeiro;RJ
4488;23030;rio de janeiro;RJ
4489;23031;rio de janeiro;RJ
4490;23032;rio de janeiro;RJ
4491;23033;rio de janeiro;RJ
4492;23035;rio de janeiro;RJ
4493;23036;rio de janeiro;RJ
4494;23040;rio de janeiro;RJ
4495;23042;rio de janeiro;RJ
4496;23045;rio de janeiro;RJ
4497;23047;rio de janeiro;RJ
4498;23050;rio de janeiro;RJ
4499;23052;rio de janeiro;RJ
4500;23055;rio de janeiro;RJ
4501;23056;rio de janeiro;RJ
4502;23057;rio de janeiro;RJ
4503;23058;rio de janeiro;RJ
4504;23059;rio de janeiro;RJ
4505;23060;rio de janeiro;RJ
4506;23062;rio de janeiro;RJ
4507;23063;rio de janeiro;RJ
4508;23064;rio de janeiro;RJ
4509;23065;rio de janeiro;RJ
4510;23066;rio de janeiro;RJ
4511;23068;rio de janeiro;RJ
4512;23070;rio de janeiro;RJ
4513;23071;rio de janeiro;RJ
4514;23073;rio de janeiro;RJ
4515;23075;rio de janeiro;RJ
4516;23076;rio de janeiro;RJ
4517;23078;rio de janeiro;RJ
4518;23080;rio de janeiro;RJ
4519;23081;rio de janeiro;RJ
4520;23082;rio de janeiro;RJ
4521;23085;rio de janeiro;RJ
4522;23087;rio de janeiro;RJ
4523;23088;rio de janeiro;RJ
4524;23090;rio de janeiro;RJ
4525;23092;rio de janeiro;RJ
4526;23093;rio de janeiro;RJ
4527;23094;rio de janeiro;RJ
4528;23095;rio de janeiro;RJ
4529;23097;rio de janeiro;RJ
4530;23510;rio de janeiro;RJ
4531;23520;rio de janeiro;RJ
4532;23525;rio de janeiro;RJ
4533;23530;rio de janeiro;RJ
4534;23535;rio de janeiro;RJ
4535;23540;rio de janeiro;RJ
4536;23545;rio de janeiro;RJ
4537;23550;rio de janeiro;RJ
4538;23555;rio de janeiro;RJ
4539;23560;rio de janeiro;RJ
4540;23565;rio de janeiro;RJ
4541;23570;rio de janeiro;RJ
4542;23573;rio de janeiro;RJ
4543;23575;rio de janeiro;RJ
4544;23580;rio de janeiro;RJ
4545;23585;rio de janeiro;RJ
4546;23587;rio de janeiro;RJ
4547;23595;rio de janeiro;RJ
4548;23810;itaguai;RJ
4549;23811;itaguai;RJ
4550;23812;itaguai;RJ
4551;23815;itaguai;RJ
4552;23830;itaguai;RJ
4553;23860;mangaratiba;RJ
4554;23870;vila muriqui;RJ
4555;23880;itacurussa;RJ
4556;23894;seropedica;RJ
4557;23895;seropedica;RJ
4558;23897;seropedica;RJ
4559;23898;seropedica;RJ
4560;23900;angra dos reis;RJ
4561;23904;angra dos reis;RJ
4562;23906;angra dos reis;RJ
4563;23907;angra dos reis;RJ
4564;23914;angra dos reis;RJ
4565;23915;angra dos reis;RJ
4566;23916;angra dos reis;RJ
4567;23934;angra dos reis;RJ
4568;23935;angra dos reis;RJ
4569;23936;angra dos reis;RJ
4570;23942;angra dos reis;RJ
4571;23946;angra dos reis;RJ
4572;23953;angra dos reis;RJ
4573;23954;angra dos reis;RJ
4574;23955;angra dos reis;RJ
4575;23970;parati;RJ
4576;23970;paraty;RJ
4577;24020;niteroi;RJ
4578;24030;niteroi;RJ
